gate,facility,gas_x,gas_y,sink_x,sink_y,consumer_x,consumer_y,d_gas_km,d_h2_km,d_total_weighted,storage_type,storage_potential
sink,Songliao Basin,1461122.453710126,5563496.817884643,1520720.9072164495,5795696.052551509,1521225.4622421965,5799411.016620872,239.72580219956262,3.749071059697681,243474.87325926032,DSA,40.89699936
sink,Songliao Basin,1461122.453710126,5563496.817884643,1525510.0371984544,5795990.684191198,1521807.5984852181,5799572.414116133,241.2450181405555,5.151392207980747,246396.4103485362,DSA,34.7541008
sink,Songliao Basin,1461122.453710126,5563496.817884643,1530299.2778970127,5796286.06889728,1521807.5984852181,5799572.414116133,242.85030037372422,9.105420590514948,251955.72096423918,DSA,33.66550064
sink,Songliao Basin,1461122.453710126,5563496.817884643,1535088.6325869607,5796582.209599017,1521807.5984852181,5799572.414116133,244.53996697530513,13.613492934064665,258153.45990936982,DSA,27.7737999
sink,Songliao Basin,1461122.453710126,5563496.817884643,1539878.098406125,5796879.104184158,1546725.2941034676,5804692.927517906,246.31228781746046,10.389414035869665,256701.70185333013,DSA,27.7737999
sink,Songliao Basin,1461122.453710126,5563496.817884643,1544667.679189551,5797176.753518635,1551230.552516032,5797638.11706014,248.1655032802,6.579070041948663,254744.57332214867,DSA,17.94519997
sink,Songliao Basin,1461122.453710126,5563496.817884643,1343864.9970665069,5780541.117842775,1330676.3975277822,5783096.2268813485,246.69320883000788,13.43382819570984,260127.03702571773,DSA,9.92286015
sink,Songliao Basin,1461122.453710126,5563496.817884643,1348650.9858662996,5780807.62346368,1354071.649411142,5765880.424118842,244.69126935866566,15.880959465564972,260572.22882423064,DSA,9.92286015
sink,Songliao Basin,1461122.453710126,5563496.817884643,1353437.0752834543,5781074.887652765,1365064.895035263,5784183.400341085,242.76811399135067,12.036155670063373,254804.26966141403,DSA,9.92286015
sink,Songliao Basin,1461122.453710126,5563496.817884643,1358223.261866823,5781342.911712153,1365279.2843641646,5783319.101047573,240.9256405572252,7.327535586567721,248253.1761437929,DSA,9.92286015
sink,Songliao Basin,1461122.453710126,5563496.817884643,1363009.5499317073,5781611.695548836,1365279.2843641646,5783319.101047573,239.16572025752217,2.8402337810465164,242005.95403856869,DSA,19.75149918
sink,Songliao Basin,1461122.453710126,5563496.817884643,1367795.9365243658,5781881.238374384,1365863.1285252913,5783463.95638874,237.49019752963324,2.4981479288169504,239988.3454584502,DSA,19.75149918
sink,Songliao Basin,1461122.453710126,5563496.817884643,1372582.4259518492,5782151.5400940655,1369304.2362243554,5787072.038025705,235.9008776158247,5.91251450608927,241813.39212191396,DSA,19.75149918
sink,Songliao Basin,1461122.453710126,5563496.817884643,1377369.007984396,5782422.59918841,1377793.8513221717,5775423.365204488,234.39952514968465,7.0121158164521535,241411.64096613682,DSA,22.5291996
sink,Songliao Basin,1461122.453710126,5563496.817884643,1382155.6936660463,5782694.418337724,1377793.8513221717,5775423.365204488,232.98784782955534,8.479026023026542,241466.8738525819,DSA,27.27930069
sink,Songliao Basin,1461122.453710126,5563496.817884643,1386942.4875481606,5782966.996416515,1377793.8513221717,5775423.365204488,231.66749155762477,11.857652240580371,243525.14379820516,DSA,27.27930069
sink,Songliao Basin,1461122.453710126,5563496.817884643,1391729.3721154137,5783240.331137832,1404661.4614440338,5789561.243150309,230.44003860020752,14.394195464591958,244834.23406479947,DSA,30.05699921
sink,Songliao Basin,1461122.453710126,5563496.817884643,1396516.365661263,5783514.425928505,1404661.4614440338,5789561.243150309,229.30698738224302,10.14428823646148,239451.2756187045,DSA,36.19990158
sink,Songliao Basin,1461122.453710126,5563496.817884643,1401303.4581868353,5783789.278173095,1404661.4614440338,5789561.243150309,228.2697533300342,6.677706610322289,234947.4599403565,DSA,36.19990158
sink,Songliao Basin,1461122.453710126,5563496.817884643,1406090.6536997966,5784064.88879466,1404661.4614440338,5789561.243150309,227.32965692435113,5.679128604530391,233008.7855288815,DSA,38.9776001
sink,Songliao Basin,1461122.453710126,5563496.817884643,1410877.9564663665,5784341.257688708,1405244.643174596,5789710.275973203,226.48791600359047,7.782067590459572,234269.98359405005,DSA,38.9776001
sink,Songliao Basin,1461122.453710126,5563496.817884643,1415665.3562077715,5784618.383224787,1420710.265407435,5790007.612843282,225.74564087001633,7.382066425717536,233127.70729573385,DSA,38.9776001
sink,Songliao Basin,1461122.453710126,5563496.817884643,1420452.8641846366,5784896.267085406,1420710.265407435,5790007.612843282,225.10382408696034,5.117822861925846,230221.6469488862,DSA,38.9776001
sink,Songliao Basin,1461122.453710126,5563496.817884643,1425240.4701053086,5785174.907611938,1426492.5753318702,5786905.509132453,224.5633367505909,2.136059250393588,226699.3960009845,DSA,41.75540161
sink,Songliao Basin,1461122.453710126,5563496.817884643,1430028.1852188227,5785454.306496136,1427076.0387141271,5787056.857759745,224.12492115722077,3.359068254394472,227483.98941161524,DSA,41.75540161
sink,Songliao Basin,1461122.453710126,5563496.817884643,1434816.006763095,5785734.461809617,1435109.2262845398,5787306.82018206,223.78918545877153,1.5994650790651885,225388.65053783671,DSA,41.75540161
sink,Songliao Basin,1461122.453710126,5563496.817884643,1439603.9311625354,5786015.374709068,1436859.439979716,5787763.793760819,223.5566034449802,3.2541052584545316,226810.70870343474,DSA,41.75540161
sink,Songliao Basin,1461122.453710126,5563496.817884643,1444391.9626458227,5786297.04507046,1442522.7769605508,5782802.788192636,223.42750628627755,3.9627876872529657,227390.29397353053,DSA,44.53310013
sink,Songliao Basin,1461122.453710126,5563496.817884643,1449180.0981639288,5786579.471966582,1442522.7769605508,5782802.788192636,223.40208237219758,7.6539705991945,231056.05297139208,DSA,45.6216011
sink,Songliao Basin,1461122.453710126,5563496.817884643,1453968.3416641438,5786862.6563039245,1458510.503987933,5786096.159834005,223.48037742028987,4.606382030840399,228086.7594511303,DSA,46.75350189
sink,Songliao Basin,1461122.453710126,5563496.817884643,1458756.6903594846,5787146.596106581,1459094.0530431871,5786250.904823319,223.66229037312846,0.9571188302750482,224619.4092034035,DSA,46.75350189
sink,Songliao Basin,1461122.453710126,5563496.817884643,1463545.1409114373,5787431.291447589,1460718.0226103836,5784839.357611383,223.9475783820611,3.8354555009049394,227783.03388296603,DSA,46.75350189
sink,Songliao Basin,1461122.453710126,5563496.817884643,1468333.704525181,5787716.744055365,1470036.7554455674,5782713.388798988,224.3358585476738,5.285257444906726,229621.11599258054,DSA,46.75350189
sink,Songliao Basin,1461122.453710126,5563496.817884643,1473122.3781240059,5788002.952972618,1470620.6632692944,5782869.356474506,224.82660625041478,5.71072589253885,230537.33214295362,DSA,46.75350189
sink,Songliao Basin,1461122.453710126,5563496.817884643,1477911.1583484882,5788289.918256742,1470620.6632692944,5782869.356474506,225.4191619590821,9.084811970249456,234503.97392933155,DSA,47.84199905
sink,Songliao Basin,1461122.453710126,5563496.817884643,1482700.0491081108,5788577.640802676,1489066.0682158608,5793365.52592986,226.11273619285174,7.965553544565917,234078.28973741765,DSA,43.93909836
sink,Songliao Basin,1461122.453710126,5563496.817884643,1487489.0408652332,5788866.115662759,1489066.0682158608,5793365.52592986,226.90640647458423,4.767778100574562,231674.18457515878,DSA,43.93909836
sink,Songliao Basin,1461122.453710126,5563496.817884643,1492278.1509607744,5789155.349572455,1489648.845925686,5793523.512095848,227.79914485061897,5.0984398396294806,232897.58469024845,DSA,42.24990082
sink,Songliao Basin,1461122.453710126,5563496.817884643,1497067.369848259,5789445.337574836,1502361.6864727887,5790524.642699202,228.78979554684483,5.403210903921227,234193.00645076606,DSA,39.47219849
sink,Songliao Basin,1461122.453710126,5563496.817884643,1501856.6938558563,5789736.080707719,1502361.6864727887,5790524.642699202,229.87710273748206,0.9364013869958756,230813.50412447794,DSA,40.56069946
sink,Songliao Basin,1461122.453710126,5563496.817884643,1506646.1274269393,5790027.577785628,1502944.765459337,5790684.0392368315,231.05971100560288,3.759125171117464,234818.83617672033,DSA,37.78300095
sink,Songliao Basin,1461122.453710126,5563496.817884643,1511435.6808690443,5790319.833676865,1502944.765459337,5790684.0392368315,232.33618168555628,8.498722856095142,240834.90454165143,DSA,37.78300095
sink,Songliao Basin,1461122.453710126,5563496.817884643,1516225.33762329,5790612.841439067,1521225.4622421965,5799411.016620872,233.70497634993066,10.119739756254157,243824.71610618482,DSA,35.00519943
sink,Songliao Basin,1461122.453710126,5563496.817884643,1521015.1082665485,5790906.60489937,1521225.4622421965,5799411.016620872,235.16449838336285,8.507012843759144,243671.511227122,DSA,35.00519943
sink,Songliao Basin,1461122.453710126,5563496.817884643,1525804.98965738,5791201.123001302,1521807.5984852181,5799572.414116133,236.7130774275649,9.276726314413464,245989.8037419784,DSA,28.86230087
sink,Songliao Basin,1461122.453710126,5563496.817884643,1530594.9859314512,5791496.395589932,1521807.5984852181,5799572.414116133,238.34898818126604,11.934833612822533,250283.82179408855,DSA,27.7737999
sink,Songliao Basin,1461122.453710126,5563496.817884643,1535385.0936505047,5791792.422621845,1521807.5984852181,5799572.414116133,240.0704538947669,15.648534839229203,255718.98873399608,DSA,27.7737999
sink,Songliao Basin,1461122.453710126,5563496.817884643,1540175.3096558896,5792089.203006317,1551472.6668075146,5796781.285879249,241.8756551800894,12.23298493000921,254108.6401100986,DSA,17.94519997
sink,Songliao Basin,1461122.453710126,5563496.817884643,1544965.6450621495,5792386.738539728,1551472.6668075146,5796781.285879249,243.76274636125896,7.851966525268713,251614.71288652768,DSA,16.85659981
sink,Songliao Basin,1461122.453710126,5563496.817884643,1549756.0964101546,5792685.029161841,1551472.6668075146,5796781.285879249,245.72984923838192,4.441388636902148,250171.23787528407,DSA,16.85659981
sink,Songliao Basin,1461122.453710126,5563496.817884643,1554546.6608137991,5792984.072737656,1552055.0818964187,5796945.89193156,247.7750645503331,4.680168461361516,252455.23301169463,DSA,17.94519997
sink,Songliao Basin,1461122.453710126,5563496.817884643,1559337.3348015682,5793283.869171191,1563659.6909708425,5793759.138918284,249.89648218166846,4.34840708611393,254244.8892677824,DSA,19.03370094
sink,Songliao Basin,1461122.453710126,5563496.817884643,1344131.0720339676,5775754.796528218,1331641.4107742163,5771419.8481982825,242.3642566146114,13.220567892739915,255584.82450735132,DSA,9.92286015
sink,Songliao Basin,1461122.453710126,5563496.817884643,1348917.825608997,5776021.204339682,1354071.649411142,5765880.424118842,240.32580678196766,11.375294425681505,251701.10120764916,DSA,9.92286015
sink,Songliao Basin,1461122.453710126,5563496.817884643,1353704.6699768214,5776288.369634979,1354657.3434101255,5766024.090673248,238.36699595055362,10.308395087246097,248675.3910377997,DSA,9.92286015
sink,Songliao Basin,1461122.453710126,5563496.817884643,1358491.6162151813,5776556.295073521,1365279.2843641646,5783319.101047573,236.4898087125787,9.581648268611549,246071.45698119025,DSA,19.75149918
sink,Songliao Basin,1461122.453710126,5563496.817884643,1363278.6613647013,5776824.979876164,1365279.2843641646,5783319.101047573,234.69621300569705,6.795300006248083,241491.51301194512,DSA,19.75149918
sink,Songliao Basin,1461122.453710126,5563496.817884643,1368065.8099897136,5777094.42291441,1365863.1285252913,5783463.95638874,232.98814522408705,6.739641111685251,239727.7863357723,DSA,19.75149918
sink,Songliao Basin,1461122.453710126,5563496.817884643,1372853.051593685,5777364.623721582,1377209.1542373765,5775277.244352166,231.36751224729176,4.830401937131162,236197.9141844229,DSA,19.75149918
sink,Songliao Basin,1461122.453710126,5563496.817884643,1377640.3974871421,5777635.58393916,1377793.8513221717,5775423.365204488,229.8361695612091,2.21753462419877,232053.70418540787,DSA,28.37450027
sink,Songliao Basin,1461122.453710126,5563496.817884643,1382427.8449496652,5777907.3017220935,1377793.8513221717,5775423.365204488,228.39592165223038,5.257740728026138,233653.66238025652,DSA,27.27930069
sink,Songliao Basin,1461122.453710126,5563496.817884643,1387215.3904761188,5778179.778318079,1377793.8513221717,5775423.365204488,227.04851353034672,9.8164766226042,236864.99015295092,DSA,27.27930069
sink,Songliao Basin,1461122.453710126,5563496.817884643,1392003.038608608,5778453.0125842765,1378009.7891576698,5774559.492885678,225.79561373889183,14.524824468459482,240320.4382073513,DSA,30.05699921
sink,Songliao Basin,1461122.453710126,5563496.817884643,1396790.7860893474,5778727.004716476,1404661.4614440338,5789561.243150309,224.63881406056348,13.391349931205438,238030.16399176893,DSA,36.19990158
sink,Songliao Basin,1461122.453710126,5563496.817884643,1401578.6371904197,5779001.754605797,1404661.4614440338,5789561.243150309,223.57961409064387,11.000300164102022,234579.9142547459,DSA,36.19990158
sink,Songliao Basin,1461122.453710126,5563496.817884643,1406366.595916185,5779277.263187095,1410460.5511614496,5771742.961465098,222.61941635372855,8.574740345241404,231194.15669896998,DSA,38.9776001
sink,Songliao Basin,1461122.453710126,5563496.817884643,1411154.6522421737,5779553.527810173,1411045.623027587,5771892.609552879,221.75951634007845,7.661694062971799,229421.21040305024,DSA,38.9776001
sink,Songliao Basin,1461122.453710126,5563496.817884643,1415942.8098951895,5779830.550423205,1411045.623027587,5771892.609552879,221.0010951314738,9.327022272784037,230328.11740425782,DSA,38.9776001
sink,Songliao Basin,1461122.453710126,5563496.817884643,1420731.0733925493,5780108.329876995,1426492.5753318702,5786905.509132453,220.34520809759402,8.910474197686375,229255.68229528042,DSA,38.9776001
sink,Songliao Basin,1461122.453710126,5563496.817884643,1425519.4391705762,5780386.867354699,1426492.5753318702,5786905.509132453,219.7927846937362,6.59087889549609,226383.66358923228,DSA,41.75540161
sink,Songliao Basin,1461122.453710126,5563496.817884643,1430307.9120060706,5780666.160670395,1427076.0387141271,5787056.857759745,219.34461339733554,7.161425435135248,226506.0388324708,DSA,41.75540161
sink,Songliao Basin,1461122.453710126,5563496.817884643,1435096.4880531689,5780946.212025321,1435109.2262845398,5787306.82018206,219.00134680071088,6.360620911995201,225361.9677127061,DSA,41.75540161
sink,Songliao Basin,1461122.453710126,5563496.817884643,1439885.1718109075,5781227.020265128,1442164.49254236,5781788.438941885,218.7634868325018,2.347444126585269,221110.93095908707,DSA,41.75540161
sink,Songliao Basin,1461122.453710126,5563496.817884643,1444673.9532189053,5781508.582633746,1442748.4985755612,5781941.450007331,218.63138552693667,1.9735120335810736,220604.89756051774,DSA,44.53310013
sink,Songliao Basin,1461122.453710126,5563496.817884643,1449462.8499734642,5781790.904747151,1442748.4985755612,5781941.450007331,218.6052486067804,6.716038904732739,225321.28751151313,DSA,44.53310013
sink,Songliao Basin,1461122.453710126,5563496.817884643,1454251.8452645165,5782073.980954613,1458738.6908766164,5785235.474422707,218.68511946661832,5.488790804505551,224173.91027112387,DSA,46.75350189
sink,Songliao Basin,1461122.453710126,5563496.817884643,1459040.9500389479,5782357.8140022345,1460362.6919818653,5783823.808584561,218.8708940885418,1.9738647063760109,220844.7587949178,DSA,46.75350189
sink,Songliao Basin,1461122.453710126,5563496.817884643,1463830.1612211978,5782642.402941067,1460946.4820073335,5783978.750044005,219.16231229316764,3.1782745929205345,222340.58688608816,DSA,46.75350189
